,cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report,party
2332,2332,11022872,Chris Brase,IA,SENATE,46,IOWA PROFESSIONAL FIRE FIGHTERS (UNION),CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3925091-IA-BRASE-CHRIS,Not in Open States
2333,2333,6021972,Michael Breitbach,IA,SENATE,28,CONCRETE,BUILDING MATERIALS & EQUIPMENT,https://apps.publicintegrity.org/disclosure/documents/3925096-IA-BREITBACH-MICHAEL,Republican
2334,2334,6021972,Michael Breitbach,IA,SENATE,28,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925096-IA-BREITBACH-MICHAEL,Republican
2335,2335,6021972,Michael Breitbach,IA,SENATE,28,TRUCKING,TRUCKING,https://apps.publicintegrity.org/disclosure/documents/3925096-IA-BREITBACH-MICHAEL,Republican
2336,2336,23353688,Timi Brown-Powers,IA,HOUSE,61,COVENANT MEDICAL CENTER,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3925100-IA-BROWN-POWERS-TIMI,Democratic
2337,2337,12999495,Josh Byrnes,IA,HOUSE,51,OSAGE MUNICIPAL UTILITIES,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3925104-IA-BYRNES-JOSH,Not in Open States
2338,2338,6077225,Gary Carlson,IA,HOUSE,91,HNI CORPORATION,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3925107-IA-CARLSON-GARY-L,Republican
2339,2339,13011608,Jake Chapman,IA,SENATE,10,EMERGENCY MEDICAL TECHNICIAN,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3925113-IA-CHAPMAN-JAKE,Republican
2340,2340,13011608,Jake Chapman,IA,SENATE,10,MEDICAL EQUIPMENT,PHARMACEUTICALS & HEALTH PRODUCTS,https://apps.publicintegrity.org/disclosure/documents/3925113-IA-CHAPMAN-JAKE,Republican
2341,2341,13011608,Jake Chapman,IA,SENATE,10,PARATRANSIT SERVICES,MISCELLANEOUS TRANSPORT,https://apps.publicintegrity.org/disclosure/documents/3925113-IA-CHAPMAN-JAKE,Republican
2342,2342,6685689,Mark Chelgren,IA,SENATE,41,COMPOSITE MOLDING,CHEMICAL & RELATED MANUFACTURING,https://apps.publicintegrity.org/disclosure/documents/3925117-IA-CHELGREN-MARK,Republican
2343,2343,6685689,Mark Chelgren,IA,SENATE,41,MACHINE SHOP,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925117-IA-CHELGREN-MARK,Republican
2344,2344,6685689,Mark Chelgren,IA,SENATE,41,SPA,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925117-IA-CHELGREN-MARK,Republican
2345,2345,12999631,Dennis Cohoon,IA,HOUSE,87,STATE REPRESENTATIVE,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3925119-IA-COHOON-DENNIS-M,Not in Open States
2346,2346,11023372,Mark Costello,IA,SENATE,12,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925123-IA-COSTELLO-MARK-A,Republican
2347,2347,6013552,Thomas Courtney,IA,SENATE,44,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925128-IA-COURTNEY-THOMAS-G,Not in Open States
2348,2348,6022149,Peter Cownie,IA,HOUSE,42,IOWA STATE FAIR BLUE RIBBON FOUNDATION,NONPROFIT INSTITUTIONS,https://apps.publicintegrity.org/disclosure/documents/3925131-IA-COWNIE-PETER-M,Republican
2349,2349,6117099,Jeffrey Danielson,IA,SENATE,30,FIREFIGHTER,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3925134-IA-DANIELSON-JEFFREY-L,Not in Open States
2350,2350,6117099,Jeffrey Danielson,IA,SENATE,30,UNIVERSITY OF NORTHERN IOWA,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925134-IA-DANIELSON-JEFFREY-L,Not in Open States
2351,2351,6502760,David Dawson,IA,HOUSE,14,ASSISTANT COUNTY ATTORNEY,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3925136-IA-DAWSON-DAVID-ALAN,Not in Open States
2352,2352,6502760,David Dawson,IA,HOUSE,14,LAWYER,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925136-IA-DAWSON-DAVID-ALAN,Not in Open States
2353,2353,6013555,Dick Dearden,IA,SENATE,16,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925140-IA-DEARDEN-DICK-L,Not in Open States
2354,2354,12999487,Dave Deyoe,IA,HOUSE,49,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925142-IA-DEYOE-DAVE,Republican
2355,2355,12999501,William Dix,IA,SENATE,25,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925147-IA-DIX-WILLIAM-BILL,Not in Open States
2356,2356,12999515,Cecil Dolecheck,IA,HOUSE,24,RINGGOLD COUNTY CONSERVATION BOARD,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3932214-IA-DOLECHECK-CECIL,Republican
2357,2357,6205957,Bill Dotzler,IA,SENATE,31,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925152-IA-DOTZLER-BILL,Not in Open States
2358,2358,6034296,Jack Drake,IA,HOUSE,21,"DRAKE LIBERTY CORNER FARMS, INC",CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925156-IA-DRAKE-JACK,Not in Open States
2359,2359,6034296,Jack Drake,IA,HOUSE,21,WALNUT TELEPHONE CO.,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925156-IA-DRAKE-JACK,Not in Open States
2360,2360,6253949,Nancy Dunkel,IA,HOUSE,57,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925162-IA-DUNKEL-NANCY-A,Not in Open States
2361,2361,6012586,Robert Dvorsky,IA,SENATE,37,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925166-IA-DVORSKY-ROBERT-E,Not in Open States
2362,2362,6079832,Randy Feenstra,IA,SENATE,2,ADJUNCT PROFESSOR,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925170-IA-FEENSTRA-RANDY-L,Republican
2363,2363,6079832,Randy Feenstra,IA,SENATE,2,INSURANCE/INVESTMENTS,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3925170-IA-FEENSTRA-RANDY-L,Republican
2364,2364,21098123,Abby Finkenauer,IA,HOUSE,99,MAKE IT WORK,WOMEN'S ISSUES,https://apps.publicintegrity.org/disclosure/documents/3925173-IA-FINKENAUER-ABBY,Democratic
2365,2365,21098123,Abby Finkenauer,IA,HOUSE,99,MANAGEMENT & COMMUNICATION CONTRACTOR,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925173-IA-FINKENAUER-ABBY,Democratic
2366,2366,6035921,Dean Fisher,IA,HOUSE,72,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925175-IA-FISHER-DEAN-C,Republican
2367,2367,6017880,John Forbes,IA,HOUSE,40,FORBERS PHARMACY COPORATION,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3925182-IA-FORBES-JOHN,Democratic
2368,2368,6017880,John Forbes,IA,HOUSE,40,FORBES REAL ESTATE HOLDINGS,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925182-IA-FORBES-JOHN,Democratic
2369,2369,6017880,John Forbes,IA,HOUSE,40,MEDICAP PHARMACY,RETAIL SALES,https://apps.publicintegrity.org/disclosure/documents/3925182-IA-FORBES-JOHN,Democratic
2370,2370,6175286,Greg Forristall,IA,HOUSE,22,FARMLAND,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925184-IA-FORRISTALL-GREG,Republican
2371,2371,6685638,Joel Fry,IA,HOUSE,27,SIMPSON COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925186-IA-FRY-JOEL,Republican
2372,2372,6685638,Joel Fry,IA,HOUSE,27,TEAM RESTORATION MINISTRIES,HEALTH PROFESSIONALS,https://apps.publicintegrity.org/disclosure/documents/3925186-IA-FRY-JOEL,Republican
2373,2373,6138524,Ruth Gaines,IA,HOUSE,32,DES MOINES AREA COMMUNITY COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925190-IA-GAINES-RUTH-ANN,Not in Open States
2374,2374,6138524,Ruth Gaines,IA,HOUSE,32,HEARTLAND AEAXI,EMPLOYER LISTED/CATEGORY UNKNOWN,https://apps.publicintegrity.org/disclosure/documents/3925190-IA-GAINES-RUTH-ANN,Not in Open States
2375,2375,6101063,Julian Garrett,IA,SENATE,13,FARM & RESIDENTIAL RENTALS,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925193-IA-GARRETT-JULIAN-B,Republican
2376,2376,6101063,Julian Garrett,IA,SENATE,13,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925193-IA-GARRETT-JULIAN-B,Republican
2377,2377,6101063,Julian Garrett,IA,SENATE,13,LAWYER,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925193-IA-GARRETT-JULIAN-B,Republican
2378,2378,6012901,Mary Gaskill,IA,HOUSE,81,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925196-IA-GASKILL-MARY,Democratic
2379,2379,11023356,Tedd Gassman,IA,HOUSE,7,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925198-IA-GASSMAN-TEDD,Republican
2380,2380,11023356,Tedd Gassman,IA,HOUSE,7,INSURANCE SALES,INSURANCE,https://apps.publicintegrity.org/disclosure/documents/3925198-IA-GASSMAN-TEDD,Republican
2381,2381,6668217,Pat Grassley,IA,HOUSE,50,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925201-IA-GRASSLEY-PAT,Republican
2382,2382,6013560,Michael Gronstal,IA,SENATE,8,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925204-IA-GRONSTAL-MICHAEL-E-MIKE,Not in Open States
2383,2383,19910156,Stanley Gustafson,IA,HOUSE,25,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925207-IA-GUSTAFSON-STANLEY-R-STAN,Not in Open States
2384,2384,6101704,Dennis Guth,IA,SENATE,4,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925210-IA-GUTH-DENNIS-R,Republican
2385,2385,12999550,Christopher Hagenow,IA,HOUSE,43,"WHITAKER, HAGENOW & GUSTOFF",LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925212-IA-HAGENOW-CHRISTOPHER-D,Not in Open States
2386,2386,6157056,Chris Hall,IA,HOUSE,13,WESTERN IOWA TECH COMMUNITY COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925215-IA-HALL-CHRIS,Democratic
2387,2387,6502871,Curtis Hanson,IA,HOUSE,82,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925218-IA-HANSON-CURTIS-D-CURT,Not in Open States
2388,2388,6672595,Mary Hanusa,IA,HOUSE,16,COUNCIL BLUFFS COMMUNITY SCHOOL DISTRICT,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925220-IA-HANUSA-MARY-ANN,Not in Open States
2389,2389,11022875,Rita Hart,IA,SENATE,49,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925223-IA-HART-RITA-ROTTINGHAUS,Democratic
2390,2390,11022875,Rita Hart,IA,SENATE,49,FOREIGN EXCHANGE PROGRAM COORDINATOR,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925223-IA-HART-RITA-ROTTINGHAUS,Democratic
2391,2391,11023378,Greg Heartsill,IA,HOUSE,28,HEARTSILL FENCING,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925225-IA-HEARTSILL-GREG-T,Republican
2392,2392,6177029,David Heaton,IA,HOUSE,84,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925228-IA-HEATON-DAVID-E,Not in Open States
2393,2393,6012902,Lisa Heddens,IA,HOUSE,46,LUTHER SERVICES EARLY CHILDHOOD PROGRAM,WELFARE/SOCIAL WORK,https://apps.publicintegrity.org/disclosure/documents/3925230-IA-HEDDENS-LISA-K,Democratic
2394,2394,6012902,Lisa Heddens,IA,HOUSE,46,LUTHER SERVICES FAMILY RESOURCE CENTER,WELFARE/SOCIAL WORK,https://apps.publicintegrity.org/disclosure/documents/3925230-IA-HEDDENS-LISA-K,Democratic
2395,2395,6685509,Lee Hein,IA,HOUSE,96,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925233-IA-HEIN-LEE,Republican
2396,2396,6685509,Lee Hein,IA,HOUSE,96,WITSAM INC.,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925233-IA-HEIN-LEE,Republican
2397,2397,12999470,Megan Jones Hess,IA,HOUSE,2,HEMPHILL LAW OFFICE,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925235-IA-HESS-JONES-MEGAN-LEE,Not in Open States
2398,2398,11023396,Jake Highfill,IA,HOUSE,39,INVESTMENT MANAGEMENT,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3925238-IA-HIGHFILL-JAKE-A,Republican
2399,2399,11023396,Jake Highfill,IA,HOUSE,39,NAI OPTIMUM,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925238-IA-HIGHFILL-JAKE-A,Republican
2400,2400,6013566,Robert Hogg,IA,SENATE,33,ATTORNEY,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925242-IA-HOGG-ROBERT-M,Not in Open States
2401,2401,6013566,Robert Hogg,IA,SENATE,33,AUTHOR,PRINTING & PUBLISHING,https://apps.publicintegrity.org/disclosure/documents/3925242-IA-HOGG-ROBERT-M,Not in Open States
2402,2402,18229443,Steven Holt,IA,HOUSE,18,RESTAURANT OWNER,FOOD & BEVERAGE,https://apps.publicintegrity.org/disclosure/documents/3925244-IA-HOLT-STEVEN,Republican
2403,2403,6013790,Wally Horn,IA,SENATE,35,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925246-IA-HORN-WALLY-E,Not in Open States
2404,2404,6165829,Bruce Hunter,IA,HOUSE,34,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925249-IA-HUNTER-BRUCE,Not in Open States
2405,2405,6035333,Daniel Huseman,IA,HOUSE,3,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925251-IA-HUSEMAN-DANIEL-A-DAN,Not in Open States
2406,2406,6024610,Charles Isenhart,IA,HOUSE,100,AMERICA'S RIVER SOCCER,RECREATION & LIVE ENTERTAINMENT,https://apps.publicintegrity.org/disclosure/documents/3925255-IA-ISENHART-CHARLES-W,Democratic
2407,2407,6024610,Charles Isenhart,IA,HOUSE,100,COMMON GOOD SERVICES,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925255-IA-ISENHART-CHARLES-W,Democratic
2408,2408,6024610,Charles Isenhart,IA,HOUSE,100,OPEN EYES ENTERPRISES,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925255-IA-ISENHART-CHARLES-W,Democratic
2409,2409,12999526,David Jacoby,IA,HOUSE,74,STEM COORDINATOR,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925257-IA-JACOBY-DAVID-J,Not in Open States
2410,2410,6013568,Mary Jochum,IA,SENATE,50,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925261-IA-JOCHUM-MARY-PAMELA,Not in Open States
2411,2411,12999476,David Johnson,IA,SENATE,1,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925266-IA-JOHNSON-DAVID-J,No Party Specified
2412,2412,6023605,Ronald Jorgensen,IA,HOUSE,6,MORNINGSIDE COLLEGE,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925268-IA-JORGENSEN-RONALD,Not in Open States
2413,2413,13011618,Tim Kapucian,IA,SENATE,38,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925271-IA-KAPUCIAN-TIM-L,Not in Open States
2414,2414,11023416,Bobby Kaufmann,IA,HOUSE,73,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925273-IA-KAUFMANN-BOBBY,Republican
2415,2415,11023416,Bobby Kaufmann,IA,HOUSE,73,STEELE RECYCLER,STEEL,https://apps.publicintegrity.org/disclosure/documents/3925273-IA-KAUFMANN-BOBBY,Republican
2416,2416,6020374,Jerry Kearns,IA,HOUSE,83,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925276-IA-KEARNS-JERRY-A,Not in Open States
2417,2417,6017131,Dan Kelley,IA,HOUSE,29,DAN KELLEY DJ SERVICES,"BANDS, ORCHESTRAS & OTHER LIVE MUSIC PRODUCTION",https://apps.publicintegrity.org/disclosure/documents/3925278-IA-KELLEY-DAN,Not in Open States
2418,2418,6017131,Dan Kelley,IA,HOUSE,29,FIRST CHOICE REALTY,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925278-IA-KELLEY-DAN,Not in Open States
2419,2419,17360315,Kevin Kinney,IA,SENATE,39,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925283-IA-KINNEY-KEVIN-J,Democratic
2420,2420,12999607,Jarad Klein,IA,HOUSE,78,FAMILY FARM,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925286-IA-KLEIN-JARAD,Republican
2421,2421,12999607,Jarad Klein,IA,HOUSE,78,PORK PRODUCTION,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925286-IA-KLEIN-JARAD,Republican
2422,2422,6011692,Kevin Koester,IA,HOUSE,38,CONSULTANT,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925289-IA-KOESTER-KEVIN,Republican
2423,2423,6011692,Kevin Koester,IA,HOUSE,38,NEVELN CENTER,WELFARE/SOCIAL WORK,https://apps.publicintegrity.org/disclosure/documents/3925289-IA-KOESTER-KEVIN,Republican
2424,2424,28185974,John Kooiker,IA,HOUSE,4,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925291-IA-KOOIKER-JOHN,Not in Open States
2425,2425,28185974,John Kooiker,IA,HOUSE,4,RETIRED MAILMAN,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925291-IA-KOOIKER-JOHN,Not in Open States
2426,2426,21113853,Timothy Kraayenbrink,IA,SENATE,5,KRAAYENBRINK FINANCIAL,MISCELLANEOUS FINANCE,https://apps.publicintegrity.org/disclosure/documents/3925295-IA-KRAAYENBRINK-TIMOTHY-J-TIM,Not in Open States
2427,2427,6012907,Robert Kressig,IA,HOUSE,59,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925298-IA-KRESSIG-ROBERT-M-BOB,Not in Open States
2428,2428,11023391,John Landon,IA,HOUSE,37,FARM MANAGER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925301-IA-LANDON-JOHN,Republican
2429,2429,6014289,Vicki Lensing,IA,HOUSE,85,LENSING FUNERAL & CREMATION SERVICES,MISCELLANEOUS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925303-IA-LENSING-VICKI,Not in Open States
2430,2430,6014289,Vicki Lensing,IA,HOUSE,85,MVL PROPERTIES,REAL ESTATE,https://apps.publicintegrity.org/disclosure/documents/3925303-IA-LENSING-VICKI,Not in Open States
2431,2431,6031326,Jim Lykam,IA,HOUSE,89,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925306-IA-LYKAM-JIM,Democratic
2432,2432,6019884,Mary Mascher,IA,HOUSE,86,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925310-IA-MASCHER-MARY,Democratic
2433,2433,6209328,Liz Mathis,IA,SENATE,34,CHILD WELFARE COMMUNITY OFFICER,WELFARE/SOCIAL WORK,https://apps.publicintegrity.org/disclosure/documents/3925313-IA-MATHIS-LIZ,Democratic
2434,2434,6120663,David Maxwell,IA,HOUSE,76,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925320-IA-MAXWELL-DAVID-E,Not in Open States
2435,2435,6120663,David Maxwell,IA,HOUSE,76,MAXWELL TILING,SPECIAL TRADE CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925320-IA-MAXWELL-DAVID-E,Not in Open States
2436,2436,6366135,Charles Jr Mcconkey,IA,HOUSE,15,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925323-IA-MCCONKEY-JR-CHARLES-H-CHARLIE,Not in Open States
2437,2437,6031857,Matt Mccoy,IA,SENATE,21,BUSINESS CONSULTING,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925330-IA-MCCOY-MATT,Not in Open States
2438,2438,6032935,Brian Meyer,IA,HOUSE,33,HARDING LAW FIRM,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925334-IA-MEYER-BRIAN-J,Democratic
2439,2439,6019889,Helen Miller,IA,HOUSE,9,THE URBAN AG ACADEMY,OTHER/SINGLE ISSUE GROUPS,https://apps.publicintegrity.org/disclosure/documents/3925337-IA-MILLER-HELEN,Democratic
2440,2440,6079724,Linda Miller,IA,HOUSE,94,RETIRED,RETIRED,https://apps.publicintegrity.org/disclosure/documents/3925339-IA-MILLER-LINDA-J,Not in Open States
2441,2441,15505928,Norlin Mommsen,IA,HOUSE,97,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925342-IA-MOMMSEN-NORLIN-G,Republican
2442,2442,6093950,Brian Moore,IA,HOUSE,58,ELWOOD TRUCKING,TRUCKING,https://apps.publicintegrity.org/disclosure/documents/3925343-IA-MOORE-BRIAN,Not in Open States
2443,2443,23353668,Zachary Nunn,IA,HOUSE,30,CYBERSECURITY ENTREPRENEUR,COMPUTER EQUIPMENT & SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925346-IA-NUNN-ZACHARY-ZACH,Not in Open States
2444,2444,23353668,Zachary Nunn,IA,HOUSE,30,DEPARTMENT OF DEFENSE,CIVIL SERVANTS/PUBLIC OFFICIALS,https://apps.publicintegrity.org/disclosure/documents/3925346-IA-NUNN-ZACHARY-ZACH,Not in Open States
2445,2445,12999547,Jo Oldson,IA,HOUSE,41,,NONE,https://apps.publicintegrity.org/disclosure/documents/3925349-IA-OLDSON-JO,Democratic
2446,2446,6452649,Rick Olson,IA,HOUSE,31,ATTORNEY,LAWYERS & LOBBYISTS,https://apps.publicintegrity.org/disclosure/documents/3925353-IA-OLSON-RICK-L,Democratic
2447,2447,6452649,Rick Olson,IA,HOUSE,31,HORSE OWNER/BREEDER,LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925353-IA-OLSON-RICK-L,Democratic
2448,2448,6025845,Scott Ourth,IA,HOUSE,26,BORNEKE CONSTRUCTION,GENERAL CONTRACTORS,https://apps.publicintegrity.org/disclosure/documents/3925356-IA-OURTH-SCOTT-D,Democratic
2449,2449,6300064,Kraig Paulsen,IA,HOUSE,67,IOWA STATE UNIVERSITY,EDUCATION,https://apps.publicintegrity.org/disclosure/documents/3925359-IA-PAULSEN-KRAIG-M,Not in Open States
2450,2450,6426137,Ross Paustian,IA,HOUSE,92,FARMER,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925363-IA-PAUSTIAN-ROSS-C,Republican
2451,2451,6426137,Ross Paustian,IA,HOUSE,92,PAUSTIAN ENTERPRISES,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,https://apps.publicintegrity.org/disclosure/documents/3925363-IA-PAUSTIAN-ROSS-C,Republican
2452,2452,6019894,Janet Petersen,IA,SENATE,18,MARKETING/COMMUNICATIONS,BUSINESS SERVICES,https://apps.publicintegrity.org/disclosure/documents/3925368-IA-PETERSEN-JANET,Democratic
